code,chapitre,chapitre_libelle,groupe,groupe_libelle,variete,libelle,libelle_normalise,sai,revision
6521,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),21,DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE (SAI),DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE (SAI),oui,
6522,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),22,DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE LEGERE,DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE LEGERE,non,
6523,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),23,DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE MODEREE,DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE MODEREE,non,
6524,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),24,DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE SEVERE,DYSTROPHIE EPIDERMOIDE MIXTE AVEC HYPERPLASIE ATYPIQUE SEVERE,non,
6530,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),30,DYSTROPHIE GLANDULAIRE (SAI),DYSTROPHIE GLANDULAIRE (SAI),oui,
6531,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),31,ECTROPION (SAI),ECTROPION (SAI),oui,
6532,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),32,ECTROPION ENFLAMME,ECTROPION ENFLAMME,non,
6533,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),33,ECTROPION METAPLASIQUE,ECTROPION METAPLASIQUE,non,
6535,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),35,EROSION GLANDULAIRE,EROSION GLANDULAIRE,non,
6536,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),36,HETEROTOPIE GLANDULAIRE ACQUISE (SAI),HETEROTOPIE GLANDULAIRE ACQUISE (SAI),oui,
6537,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),37,HETEROTOPIE GLANDULAIRE ACQUISE DE TYPE GASTRIQUE - SYNDROME DE BARRETT,HETEROTOPIE GLANDULAIRE ACQUISE DE TYPE GASTRIQUE - SYNDROME DE BARRETT,non,
6538,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),38,HETEROTOPIE GLANDULAIRE ACQUISE DE TYPE INTESTINAL,HETEROTOPIE GLANDULAIRE ACQUISE DE TYPE INTESTINAL,non,
6539,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),39,HETEROTOPIE GLANDULAIRE ACQUISE ULCEREE,HETEROTOPIE GLANDULAIRE ACQUISE ULCEREE,non,
6540,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),40,DYSTROPHIE COMPLEXE (SAI),DYSTROPHIE COMPLEXE (SAI),oui,
6541,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),41,DYSTROPHIE MULTIKYSTIQUE,DYSTROPHIE MULTIKYSTIQUE,non,
6542,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),42,DYSTROPHIE KYSTIQUE AVEC HYPERTHECOSE,DYSTROPHIE KYSTIQUE AVEC HYPERTHECOSE,non,
6544,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),44,DYSTROPHIE FIBROKYSTIQUE,DYSTROPHIE FIBROKYSTIQUE,non,
6546,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),46,DYSTROPHIE PAR ECTASIE DES CONDUITS (GALACTOPHORE),DYSTROPHIE PAR ECTASIE DES CONDUITS (GALACTOPHORE),non,
6547,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),47,ENDOSALPINGIOSE,ENDOSALPINGIOSE,non,
6549,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),49,SALPINGIOSE ISTHMIQUE NOUEUSE,SALPINGIOSE ISTHMIQUE NOUEUSE,non,
6551,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),51,GYNECOMASTIE,GYNECOMASTIE,non,
6553,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),53,METROSE ENDOPHYTIQUE,METROSE ENDOPHYTIQUE,non,
6559,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),59,DYSTROPHIE COMPLEXE A MULTIPLES COMPOSANTES (SAI),DYSTROPHIE COMPLEXE A MULTIPLES COMPOSANTES (SAI),oui,
6560,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),60,ENDOMETRIOSE (SAI),ENDOMETRIOSE (SAI),oui,
6561,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),61,ENDOMETRIOSE INCOMPLETE,ENDOMETRIOSE INCOMPLETE,non,
6562,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),62,ENDOMETRIOSE DECIDUALISEE,ENDOMETRIOSE DECIDUALISEE,non,
6563,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),63,ENDOMETRIOSE REGRESSIVE,ENDOMETRIOSE REGRESSIVE,non,
6565,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),65,ENDOMETRIOSE KYSTIQUE - KYSTE ENDOMETRIOSIQUE,ENDOMETRIOSE KYSTIQUE - KYSTE ENDOMETRIOSIQUE,non,
6567,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),67,ENDOMETRIOME,ENDOMETRIOME,non,
6568,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),68,ADENOMYOSE,ADENOMYOSE,non,
6570,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),70,DYSTROPHIE EPITHELIALE DIVERSE (NCA),DYSTROPHIE EPITHELIALE DIVERSE (NCA),non,
6571,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",65,DYSTROPHIE EPITHELIALE (SAI),71,AMNION NODOSUM,AMNION NODOSUM,non,
6600,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,00,DYSTROPHIE MESENCHYMATEUSE,DYSTROPHIE MESENCHYMATEUSE,non,
6610,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,10,DYSTROPHIE CONJONCTIVE OU FIBREUSE (SAI),DYSTROPHIE CONJONCTIVE OU FIBREUSE (SAI),oui,
6611,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,11,DYSTROPHIE DE STEIN-LEVENTHAL,DYSTROPHIE DE STEIN-LEVENTHAL,non,
6620,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,20,DYSTROPHIE CARTILAGINEUSE - CHONDRODYSTROPHIE (SAI),DYSTROPHIE CARTILAGINEUSE - CHONDRODYSTROPHIE (SAI),oui,
6621,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,21,ARTHROSE,ARTHROSE,non,
6622,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,22,ARTHROSE COMMUNE PRIMITIVE,ARTHROSE COMMUNE PRIMITIVE,non,
6623,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,23,ARTHROSE COMMUNE SECONDAIRE,ARTHROSE COMMUNE SECONDAIRE,non,
6625,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,25,ARTHROSE PRIMITIVE EN EVOLUTION DESTRUCTRICE RAPIDE,ARTHROSE PRIMITIVE EN EVOLUTION DESTRUCTRICE RAPIDE,non,
6627,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,27,ARTHROSE AVEC LESIONS ASSOCIEES (CHONDROCALCINOSE - OSTEOCHONDROMATOSE),ARTHROSE AVEC LESIONS ASSOCIEES (CHONDROCALCINOSE - OSTEOCHONDROMATOSE),non,
6629,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,29,CHONDROCALCINOSE,CHONDROCALCINOSE,non,
6631,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,31,CHONDROMALACIE,CHONDROMALACIE,non,
6632,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,32,CHONDROMALACIE KYSTIQUE - PSEUDOKYSTE ENCHONDRAL,CHONDROMALACIE KYSTIQUE - PSEUDOKYSTE ENCHONDRAL,non,1992 AJOUT
6633,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,33,DYSTROPHIE DEGENERATIVE DES FIBROCARTILAGES - MENISCOSE - HERNIE DISCALE,DYSTROPHIE DEGENERATIVE DES FIBROCARTILAGES - MENISCOSE - HERNIE DISCALE,non,
6640,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,40,DYSTROPHIE MUSCULAIRE - DYSTROPHIE FIBRO-MUSCULAIRE (SAI),DYSTROPHIE MUSCULAIRE - DYSTROPHIE FIBRO-MUSCULAIRE (SAI),oui,
6641,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,41,"MALADIE DU COL (VESSIE, VESICULE BILIAIRE ETC)","MALADIE DU COL (VESSIE, VESICULE BILIAIRE ETC)",non,
6643,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,43,MYOMETRIOSE GRAVIDIQUE (ENDOMETRITE SYNCYTIALE),MYOMETRIOSE GRAVIDIQUE (ENDOMETRITE SYNCYTIALE),non,
6650,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,50,DYSTROPHIE OSSEUSE - OSTEODYSTROPHIE (SAI),DYSTROPHIE OSSEUSE - OSTEODYSTROPHIE (SAI),oui,
6651,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,51,OSTEOPOROSE (SAI),OSTEOPOROSE (SAI),oui,
6652,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,52,OSTEOPOROSE LOCALISEE,OSTEOPOROSE LOCALISEE,non,
6654,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,54,OSTEOLYSE (SAI),OSTEOLYSE (SAI),oui,
6655,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,55,ACRO-OSTEOLYSE,ACRO-OSTEOLYSE,non,
6657,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,57,RESORPTION OSTEOCLASIQUE,RESORPTION OSTEOCLASIQUE,non,
6658,6,"MODIFICATION DE VOLUME, DYSTROPHIE, KYSTE, METAPLASIE ET DYSPLASIE ACQUISE",66,DYSTROPHIE MESENCHYMATEUSE,58,OSTEOSE FIBROKYSTIQUE - MALADIE DE RECKLINGHAUSEN OSSEUSE,OSTEOSE FIBROKYSTIQUE - MALADIE DE RECKLINGHAUSEN OSSEUSE,non,
